Market_place,URL,Product_name,SKU,Price,Currency,Subject,Author,Date,Review,Stars,like,dislike
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,Nice Product!,RevChasBM,"April 11, 2022","I love the appearance and comfort of these toilets. I bought two of these toilets to replace the toilets in our two bathrooms as we have changed up the color scheme a bit. They look great and are very comfortable! I always like the longer bowl verses the rounder bowl. I find them much more comfortable to use and less likely to see accidents from young or old folks with poor aim. All in all, I am very happy with these commodes. They are very attractive and highly functional. Not at all difficult to install either!",5,3.0,0.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,Great commode,JanR,"January 5, 2021",Bought the project source commode to replace a Briggs commode. The PS commode is a basic toilet but exceeds in function. Chair height was perfect as well as the trap made for easy quick flush. This commode has the standard Flowmaster gravity flush system which can be easily replaced/repaired - no canister crap like the Kohler brand or the aqua piston like American Standard.,4,29.0,9.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,Good with negatives,JonBoy,"May 22, 2021","Dear Jon, Overall I'm good & would do it again, butttttt...Plastic nuts hold the toilet to the floor. Plastic nuts fasten the tank to the toilet. Tank rocks big time & scared to tighten too much & break the tank. Approx 3"" of water stays in bottom of tank always, because the base that the flapper closes on, is jacked up way high. Tank lid seems to not fit good. Flushes great",3,20.0,5.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,Your getting quality for a lower price.,Jojo,"July 5, 2021",I first was attracted to the price and shape of the bowl. Now that they have been installed in my Mobile home (they fit perfect) I’m in Heaven! Wonderful product and price.,5,14.0,1.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,One person can install alone. I did and I’m 77.,Alex,"September 8, 2021",Easy to install. All the accessories in the box. Not expensive. Don’t waste your money on the higher priced toilets. Just replace the seat with a more efficient one.,5,22.0,3.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,Great Toilet for a Great Price,AngelPW,"March 9, 2021","I bought two of these as replacements for two in my home. They are GREAT, they Flush with ""enthusiasm"". They are slightly taller than my old toilets, which I like. I highly recommend these toilets.",5,21.0,3.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,Check the toilet before you leave the store,Jacob Hussa,"September 9, 2022",It was broken when we got it. Lowes won’t let you return it either,1,10.0,0.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,EXCELLENT,belovedroofer,"May 5, 2021","I’ve been a landlord for 35 yrs. I just installed this toilet in under TEN MINUTES! Great, considering thus happened at yhe end of a 14 hr day...",5,14.0,1.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,Can't go wrong!,Arky,"July 6, 2021","This toilet, for the price, is FANTASTIC! It's heavier than the one I replaced. It uses minimal water. I think it would flush golf balls, but I'm on a septic tank and wouldn't try that. With my military discount, it was under $100 out the door, including tax.",5,18.0,3.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,Chair Height toilet,Jack,"August 26, 2021","I went to buy an Aquasource Henshaw but it's been discontinued & despite inventory showing several in the local stores no one could find them. This is the replacement, very similar in size & function. I didn't use the plastic seat that comes with the toilet, like the Church seats Lowes sells much better. The box that contains the wax seal also has the floor mounting hardware parts AA & BB but not CC & DD, those are in the bubble wrap bag with the toilet seat making them easy to miss if you aren't using the stock seat.",5,6.0,2.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,Love the height,Gardenwitch,"April 12, 2021","The bathrooms in our house had the old fashion low toilets. We are doing new flooring in our home and decided to replace the 2 toilets and the guest bath vanity and light. It's amazing how spending under $300. we have 1 bathroom that looks like it's brand new and the other has a nice tall new toilet. The height makes a lot of difference when you get older or are tall. So much more comfortable. We didn't want a lot of bells and whistles, just the basics but taller. Great choice.",5,14.0,6.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,Buy this not the expensive ones,NeeNee,"September 30, 2021","The fact that it was less than 100 bucks was a huge plus! Who the heck needs to spend so much on something that does this one thing? It was super easy to install, and the fact that it is chair height is great. Looking at the more expensive toilets this one uses the same amount of water . I just wish I would have remembered that I need a longer hose in the back since it is chair height",4,11.0,2.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,high quality toilet,larrybob,"January 1, 2022","The toilet and inner workings are beautiful and top quality. The included seat is cheap and flimsy, but at the price you can get whatever nice seat you want and still save money. Great buy and totally recommend.",5,12.0,1.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,good toilet,bron,"February 24, 2022",Good flushing toilet. Great proce. Only thing crappy is the cheap seat it comes with.,4,9.0,0.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,Ease of installation,TheRobe,"January 27, 2021",Great packaging and all items needed for installation were included.,5,14.0,1.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,Good part.,Dupe,"September 18, 2021","The only thing I have to complain about is the seat cover, is made with plastic vey thin and bends when i sit on it. I would advise to get a much strong one made of wood. Justin & Rita D.",4,12.0,1.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,Don’t let the price fool you.,LaLa,"January 20, 2022",Cheaper than others that were similar; works great,5,9.0,0.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,Definitely worth the money,Kephart1069,"December 13, 2021",Replaced and OLD toilet with this one and it was great! I love how easy it flushes and that it doesn’t use a whole lot of water like the old one.,5,8.0,0.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,Not great,mpwebster,"September 9, 2021","I purchased two of these toilets and installed them. Once they were installed, we quickly diacovered they didnt flush everything down as expected. After opening the lid, I discovered that the flap drops too quickly and the valve is so high that very little water actually is involved in the flush. Rather than remove the toilets and argue with lowes for a retuen, i purchased the fluidmaster 3” valve kit for $16.98. The swap is relatively simple and only requires removing the bolts holding the tank to the base. In total, its about a 10-15 minute fix. Make sure to adjust the flapper to 10 so it stays open longer for a better flush. In the end, the toilet now works but at an additinal cost, time, and effort. I cannot recommend tbis toilet.",2,12.0,11.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,Basic functional,Timothy,"March 8, 2022","Plain, complete, easy assembly, reasonable price, functional.",5,8.0,0.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,Good purchase-recommended,Pattyc1,"December 4, 2021","I like everything about this toilet, even the price",5,8.0,0.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,factory defective toilet.,luisdp,"July 15, 2022","bought 2 in a row, both defectives, toilet seat leak internally and dont hold water level . don recommend.",1,7.0,0.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,Great toilet if all you do is pee,JB55,"April 23, 2021","Builder grade crap, literally. Usually takes two flushes as the flushing power is so poor, even for the ladies after a #1, as it often times can't manage to get the tp down. And, if you #2, be sure you have a brush handy as it sticks like glue (sorry to be graphic). They were installed in our new house. Four months later we're replacing them. It might make a decent planter. But, as a toilet, it's horrible. There is a reason why the price is so low. Pro Flow No Go!",1,25.0,18.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,great product for the price,Terry j,"June 26, 2021",its higher up and easier to stand up since I have bad knees and it works like a charm,5,11.0,1.0
lowes.com,https://www.lowes.com/pd/Project-Source-Project-Source-Pro-Flush-2-Piece-Single-Flush-Elongated-Chair-Height-White-1-28-GPF/1003066162,Project Source  Pro-Flush White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #MT-802PRO,119.0,USD,Great product!,SHicks,"December 7, 2021",Great product! Our older or disabled residents especially appreciate that it sits up higher than a standard toilet making it easier to get on and off of. Great price point compared to like products available.,5,6.0,0.0
